DATE;SOURCE_ID;EXTERNAL_REFERENCE;RECORD_TYPE;DESCRIPTION;NET_CREDIT_AMOUNT;NET_DEBIT_AMOUNT;GROSS_AMOUNT;SELLER_AMOUNT;MP_FEE_AMOUNT;FINANCING_FEE_AMOUNT;SHIPPING_FEE_AMOUNT;TAXES_AMOUNT;COUPON_AMOUNT;INSTALLMENTS;PAYMENT_METHOD;TAX_DETAIL;TAX_AMOUNT_TELCO;TRANSACTION_APPROVAL_DATE;POS_ID;POS_NAME;EXTERNAL_POS_ID;STORE_ID;STORE_NAME;EXTERNAL_STORE_ID;CURRENCY;TAXES_DISAGGREGATED;SHIPPING_ID;SHIPMENT_MODE;ORDER_ID;PACK_ID;EFFECTIVE_COUPON_AMOUNT
2024-02-03T23:00:00.000-04:00;;;initial_available_balance;;12888717.84;0.00;12888717.84;0.00;0.00;0.00;0.00;0.00;0.00;1;;;0.00;;;;;;;;;;;;;;
2024-02-03T23:03:21.000-04:00;71379210599;3758941;release;payment;3449.62;0.00;3620.50;0.00;-87.62;0.00;0.00;-83.26;0.00;1;available_money;caba;0.00;2024-02-01T00:03:27.000-04:00;;;;;;;ARS;"[{"amount":-7.24,"detail":"tax_withholding_sirtac","financial_entity":"caba"},{"amount":-18.10,"detail":"tax_withholding","financial_entity":"caba"},{"amount":-18.10,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-18.10,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-21.72,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:05:18.000-04:00;71379151569;3758942;release;payment;3385.81;0.00;3535.00;0.00;-85.55;0.00;0.00;-63.64;0.00;1;available_money;buenos_aires;0.00;2024-02-01T00:01:52.000-04:00;;;;;;;ARS;"[{"amount":-7.07,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-17.68,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-17.68,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-21.21,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:08:08.000-04:00;71585646996;3758948;release;payment;2153.13;0.00;2248.00;0.00;-54.40;0.00;0.00;-40.47;0.00;1;available_money;entre_rios;0.00;2024-02-01T00:05:13.000-04:00;;;;;;;ARS;"[{"amount":-4.50,"detail":"tax_withholding_sirtac","financial_entity":"entre_rios"},{"amount":-11.24,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-11.24,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-13.49,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:08:40.000-04:00;71379313293;3758955;release;payment;11439.72;0.00;11943.75;0.00;-289.04;0.00;0.00;-214.99;0.00;1;available_money;salta;0.00;2024-02-01T00:09:21.000-04:00;;;;;;;ARS;"[{"amount":-23.89,"detail":"tax_withholding_sirtac","financial_entity":"salta"},{"amount":-59.72,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-59.72,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-71.66,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:10:36.000-04:00;71523541806;3753542;release;payment;4673.15;0.00;4790.51;0.00;-55.09;0.00;0.00;-62.27;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T00:07:58.000-04:00;;;;;;;ARS;"[{"amount":-9.58,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-23.95,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-28.74,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:10:36.000-04:00;71523541806;3753542;release;refund;0.00;1907.40;-1955.31;0.00;22.49;0.00;0.00;25.42;0.00;1;debvisa;buenos_aires;0.00;2024-02-01T07:47:23.000-04:00;;;;;;;ARS;"[{"amount":3.91,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":9.78,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":11.73,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:10:57.000-04:00;71317446065;3753546;release;payment;6734.36;0.00;6903.50;0.00;-79.39;0.00;0.00;-89.75;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T00:09:02.000-04:00;;;;;;;ARS;"[{"amount":-13.81,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-34.52,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-41.42,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:10:57.000-04:00;71317446065;3753546;release;refund;0.00;2397.29;-2457.50;0.00;28.26;0.00;0.00;31.95;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T07:27:23.000-04:00;;;;;;;ARS;"[{"amount":4.92,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":12.29,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":14.74,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:11:03.000-04:00;71585706866;3758954;release;payment;15716.01;0.00;16408.44;0.00;-397.08;0.00;0.00;-295.35;0.00;1;available_money;buenos_aires;0.00;2024-02-01T00:07:36.000-04:00;;;;;;;ARS;"[{"amount":-32.82,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-82.04,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-82.04,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-98.45,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:13:27.000-04:00;69820498451;3541442;release;payment;36367.13;0.00;37874.55;0.00;-825.67;0.00;0.00;-681.75;0.00;1;master;buenos_aires;0.00;2024-01-05T00:14:49.000-04:00;;;;;;;ARS;"[{"amount":-75.75,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-227.25,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"},{"amount":-378.75,"detail":"tax_withholding","financial_entity":"retencion_ganancias"}]";;;;;0.00
2024-02-03T23:13:27.000-04:00;69820498451;3541442;release;refund;0.00;2265.11;-2359.00;0.00;51.43;0.00;0.00;42.46;0.00;1;master;buenos_aires;0.00;2024-01-08T13:30:10.000-04:00;;;;;;;ARS;"[{"amount":4.72,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":14.15,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"},{"amount":23.59,"detail":"tax_withholding","financial_entity":"retencion_ganancias"}]";;;;;0.00
2024-02-03T23:15:53.000-04:00;71317757579;3753552;release;payment;6477.32;0.00;6640.00;0.00;-76.36;0.00;0.00;-86.32;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T00:13:25.000-04:00;;;;;;;ARS;"[{"amount":-13.28,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-33.20,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-39.84,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:17:53.000-04:00;71585857628;3758974;release;payment;6284.62;0.00;6561.52;0.00;-158.79;0.00;0.00;-118.11;0.00;1;available_money;buenos_aires;0.00;2024-02-01T00:15:13.000-04:00;;;;;;;ARS;"[{"amount":-13.12,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-32.81,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-32.81,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-39.37,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:20:00.000-04:00;71317699295;3753563;release;payment;2604.58;0.00;2669.99;0.00;-30.70;0.00;0.00;-34.71;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T00:18:57.000-04:00;;;;;;;ARS;"[{"amount":-5.34,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-13.35,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-16.02,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:20:00.000-04:00;71317699295;3753563;release;refund;0.00;513.11;-526.00;0.00;6.05;0.00;0.00;6.84;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T14:19:45.000-04:00;;;;;;;ARS;"[{"amount":1.05,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":2.63,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":3.16,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:20:52.000-04:00;71586045834;3758991;release;payment;7760.57;0.00;8102.50;0.00;-196.08;0.00;0.00;-145.85;0.00;1;available_money;entre_rios;0.00;2024-02-01T00:24:06.000-04:00;;;;;;;ARS;"[{"amount":-16.21,"detail":"tax_withholding_sirtac","financial_entity":"entre_rios"},{"amount":-40.51,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-40.51,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-48.62,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:20:52.000-04:00;71586045834;3758991;release;refund;0.00;5581.56;-5827.50;0.00;141.03;0.00;0.00;104.91;0.00;1;available_money;entre_rios;0.00;2024-02-01T06:33:21.000-04:00;;;;;;;ARS;"[{"amount":11.66,"detail":"tax_withholding_sirtac","financial_entity":"entre_rios"},{"amount":29.14,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":29.14,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":34.97,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:21:36.000-04:00;69699919946;3516615;release;payment;9923.98;0.00;10557.90;0.00;-230.16;0.00;0.00;-403.76;0.00;1;master;buenos_aires;0.00;2024-01-05T00:22:30.000-04:00;;;;;;;ARS;"[{"amount":-96.13,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-115.36,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"},{"amount":-192.27,"detail":"tax_withholding","financial_entity":"retencion_ganancias"}]";;;;;0.00
2024-02-03T23:25:41.000-04:00;71586114848;3758997;release;payment;27315.81;0.00;28669.00;0.00;-693.79;0.00;0.00;-659.40;0.00;1;available_money;caba;0.00;2024-02-01T00:26:37.000-04:00;;;;;;;ARS;"[{"amount":-57.34,"detail":"tax_withholding_sirtac","financial_entity":"caba"},{"amount":-143.35,"detail":"tax_withholding","financial_entity":"caba"},{"amount":-143.35,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-143.35,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-172.01,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:27:25.000-04:00;71379617491;3758992;release;payment;13447.51;0.00;14040.00;0.00;-339.77;0.00;0.00;-252.72;0.00;1;available_money;buenos_aires;0.00;2024-02-01T00:25:22.000-04:00;;;;;;;ARS;"[{"amount":-28.08,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-84.24,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:27:32.000-04:00;71586110968;3758988;release;payment;8580.12;0.00;8958.16;0.00;-216.79;0.00;0.00;-161.25;0.00;1;available_money;buenos_aires;0.00;2024-02-01T00:26:18.000-04:00;;;;;;;ARS;"[{"amount":-17.92,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-44.79,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-44.79,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-53.75,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:34:26.000-04:00;71586246488;3759003;release;payment;4535.33;0.00;4760.00;0.00;-115.19;0.00;0.00;-109.48;0.00;1;available_money;caba;0.00;2024-02-01T00:33:40.000-04:00;;;;;;;ARS;"[{"amount":-9.52,"detail":"tax_withholding_sirtac","financial_entity":"caba"},{"amount":-23.80,"detail":"tax_withholding","financial_entity":"caba"},{"amount":-23.80,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-23.80,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-28.56,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:34:59.000-04:00;70018747688;3541493;release;payment;31594.42;0.00;32904.00;0.00;-717.31;0.00;0.00;-592.27;0.00;1;master;buenos_aires;0.00;2024-01-05T00:32:05.000-04:00;;;;;;;ARS;"[{"amount":-65.81,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-197.42,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"},{"amount":-329.04,"detail":"tax_withholding","financial_entity":"retencion_ganancias"}]";;;;;0.00
2024-02-03T23:34:59.000-04:00;70018747688;3541493;release;refund;0.00;13809.60;-14382.00;0.00;313.53;0.00;0.00;258.87;0.00;1;master;buenos_aires;0.00;2024-01-06T07:21:01.000-04:00;;;;;;;ARS;"[{"amount":28.76,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":86.29,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"},{"amount":143.82,"detail":"tax_withholding","financial_entity":"retencion_ganancias"}]";;;;;0.00
2024-02-03T23:42:38.000-04:00;71586350438;3759007;release;payment;29498.69;0.00;30960.00;0.00;-749.23;0.00;0.00;-712.08;0.00;1;available_money;caba;0.00;2024-02-01T00:40:42.000-04:00;;;;;;;ARS;"[{"amount":-61.92,"detail":"tax_withholding_sirtac","financial_entity":"caba"},{"amount":-154.80,"detail":"tax_withholding","financial_entity":"caba"},{"amount":-154.80,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-154.80,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-185.76,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:42:38.000-04:00;71586350438;3759007;release;refund;0.00;1404.23;-1473.80;0.00;35.67;0.00;0.00;33.90;0.00;1;available_money;caba;0.00;2024-02-01T15:14:37.000-04:00;;;;;;;ARS;"[{"amount":2.95,"detail":"tax_withholding_sirtac","financial_entity":"caba"},{"amount":7.37,"detail":"tax_withholding","financial_entity":"caba"},{"amount":7.37,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":7.37,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":8.84,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-03T23:50:33.000-04:00;71198159330;3706338;release;payment;11525.77;0.00;12199.18;0.00;-514.81;0.00;0.00;-158.60;0.00;1;consumer_credits;entre_rios;0.00;2024-01-25T00:53:13.000-04:00;;;;;;;ARS;"[{"amount":-24.40,"detail":"tax_withholding_sirtac","financial_entity":"entre_rios"},{"amount":-61.00,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-73.20,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:08:25.000-04:00;71380308417;3759044;release;payment;13447.51;0.00;14040.00;0.00;-339.77;0.00;0.00;-252.72;0.00;1;available_money;buenos_aires;0.00;2024-02-01T01:07:58.000-04:00;;;;;;;ARS;"[{"amount":-28.08,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-84.24,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:10:19.000-04:00;71524616968;3753642;release;payment;14313.80;0.00;14673.30;0.00;-168.74;0.00;0.00;-190.76;0.00;1;debmaster;buenos_aires;0.00;2024-01-31T01:06:11.000-04:00;;;;;;;ARS;"[{"amount":-29.35,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-73.37,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-88.04,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:10:19.000-04:00;71524616968;3753642;release;refund;0.00;2048.55;-2100.00;0.00;24.15;0.00;0.00;27.30;0.00;1;debmaster;buenos_aires;0.00;2024-01-31T14:51:09.000-04:00;;;;;;;ARS;"[{"amount":4.20,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":10.50,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":12.60,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:16:32.000-04:00;71524626934;3753662;release;payment;2692.38;0.00;2760.00;0.00;-31.74;0.00;0.00;-35.88;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T01:18:03.000-04:00;;;;;;;ARS;"[{"amount":-5.52,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-13.80,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-16.56,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:20:12.000-04:00;71380428589;3759054;release;payment;60565.23;0.00;63233.70;0.00;-1530.26;0.00;0.00;-1138.21;0.00;1;available_money;buenos_aires;0.00;2024-02-01T01:18:04.000-04:00;;;;;;;ARS;"[{"amount":-126.47,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-316.17,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-316.17,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-379.40,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:20:12.000-04:00;71380428589;3759054;release;refund;0.00;7313.76;-7636.00;0.00;184.79;0.00;0.00;137.45;0.00;1;available_money;buenos_aires;0.00;2024-02-01T06:34:02.000-04:00;;;;;;;ARS;"[{"amount":15.27,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":38.18,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":38.18,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":45.82,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:20:46.000-04:00;70016124088;3541110;release;payment;4095.15;0.00;4264.89;0.00;-92.97;0.00;0.00;-76.77;0.00;1;visa;buenos_aires;0.00;2024-01-05T01:18:20.000-04:00;;;;;;;ARS;"[{"amount":-8.53,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-25.59,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"},{"amount":-42.65,"detail":"tax_withholding","financial_entity":"retencion_ganancias"}]";;;;;0.00
2024-02-04T00:20:49.000-04:00;71524740352;3753655;release;payment;12229.25;0.00;12536.39;0.00;-144.17;0.00;0.00;-162.97;0.00;1;debmaster;buenos_aires;0.00;2024-01-31T01:15:22.000-04:00;;;;;;;ARS;"[{"amount":-25.07,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-62.68,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-75.22,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:20:49.000-04:00;71524740352;3753655;release;refund;0.00;4467.79;-4580.00;0.00;52.67;0.00;0.00;59.54;0.00;1;debmaster;buenos_aires;0.00;2024-02-03T06:34:29.000-04:00;;;;;;;ARS;"[{"amount":9.16,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":22.90,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":27.48,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:20:50.000-04:00;71524656830;3753665;release;payment;2158.17;0.00;2212.36;0.00;-25.44;0.00;0.00;-28.75;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T01:18:50.000-04:00;;;;;;;ARS;"[{"amount":-4.42,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-11.06,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-13.27,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:23:03.000-04:00;69814241481;3540281;release;payment;4597.43;0.00;4788.00;0.00;-104.38;0.00;0.00;-86.19;0.00;1;visa;buenos_aires;0.00;2024-01-05T01:22:56.000-04:00;;;;;;;ARS;"[{"amount":-9.58,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-28.73,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"},{"amount":-47.88,"detail":"tax_withholding","financial_entity":"retencion_ganancias"}]";;;;;0.00
2024-02-04T00:23:17.000-04:00;71380451195;3759057;release;payment;13447.51;0.00;14040.00;0.00;-339.77;0.00;0.00;-252.72;0.00;1;available_money;buenos_aires;0.00;2024-02-01T01:20:50.000-04:00;;;;;;;ARS;"[{"amount":-28.08,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-84.24,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:26:07.000-04:00;71587042426;3759061;release;payment;13999.89;0.00;14616.70;0.00;-353.72;0.00;0.00;-263.09;0.00;1;available_money;entre_rios;0.00;2024-02-01T01:28:42.000-04:00;;;;;;;ARS;"[{"amount":-29.23,"detail":"tax_withholding_sirtac","financial_entity":"entre_rios"},{"amount":-73.08,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-73.08,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-87.70,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:28:09.000-04:00;71524567698;3753677;release;payment;3314.74;0.00;3398.00;0.00;-39.08;0.00;0.00;-44.18;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T01:27:15.000-04:00;;;;;;;ARS;"[{"amount":-6.80,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-16.99,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-20.39,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:30:04.000-04:00;71318716819;3753673;release;payment;11081.68;0.00;11360.00;0.00;-130.64;0.00;0.00;-147.68;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T01:26:01.000-04:00;;;;;;;ARS;"[{"amount":-22.72,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-56.80,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-68.16,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:30:20.000-04:00;71587000730;3759060;release;payment;13447.51;0.00;14040.00;0.00;-339.77;0.00;0.00;-252.72;0.00;1;available_money;buenos_aires;0.00;2024-02-01T01:25:48.000-04:00;;;;;;;ARS;"[{"amount":-28.08,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-70.20,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-84.24,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:34:57.000-04:00;71587033776;3759065;release;payment;3749.78;0.00;3915.00;0.00;-94.74;0.00;0.00;-70.48;0.00;1;available_money;entre_rios;0.00;2024-02-01T01:31:36.000-04:00;;;;;;;ARS;"[{"amount":-7.83,"detail":"tax_withholding_sirtac","financial_entity":"entre_rios"},{"amount":-19.58,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-19.58,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-23.49,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:35:14.000-04:00;71587065832;3759069;release;payment;3731.68;0.00;3896.10;0.00;-94.29;0.00;0.00;-70.13;0.00;1;available_money;buenos_aires;0.00;2024-02-01T01:34:44.000-04:00;;;;;;;ARS;"[{"amount":-7.79,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-19.48,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-19.48,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-23.38,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:40:22.000-04:00;71318842871;3753691;release;payment;11588.94;0.00;11880.00;0.00;-136.62;0.00;0.00;-154.44;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T01:39:09.000-04:00;;;;;;;ARS;"[{"amount":-23.76,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-59.40,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-71.28,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:49:58.000-04:00;71380820869;3759079;release;payment;19934.97;0.00;20813.30;0.00;-503.68;0.00;0.00;-374.65;0.00;1;available_money;buenos_aires;0.00;2024-02-01T01:48:16.000-04:00;;;;;;;ARS;"[{"amount":-41.63,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-104.07,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-104.07,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":-124.88,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:49:58.000-04:00;71380820869;3759079;release;refund;0.00;3137.75;-3276.00;0.00;79.28;0.00;0.00;58.97;0.00;1;available_money;buenos_aires;0.00;2024-02-02T04:34:15.000-04:00;;;;;;;ARS;"[{"amount":6.55,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":16.38,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":16.38,"detail":"tax_withholding","financial_entity":"retencion_iva"},{"amount":19.66,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
2024-02-04T00:50:49.000-04:00;71525070134;3753705;release;payment;110957.48;0.00;113744.22;0.00;-1308.06;0.00;0.00;-1478.68;0.00;1;debvisa;buenos_aires;0.00;2024-01-31T01:52:35.000-04:00;;;;;;;ARS;"[{"amount":-227.49,"detail":"tax_withholding_sirtac","financial_entity":"buenos_aires"},{"amount":-568.72,"detail":"tax_withholding","financial_entity":"retencion_ganancias"},{"amount":-682.47,"detail":"tax_withholding_collector","financial_entity":"debitos_creditos"}]";;;;;0.00
